Unnamed: 0,student_id,student serial,course_id,Course Name,course_name
4477,730,1331,1,DATA SECURITY,DATA SECURITY
4480,731,2766,1,DATA SECURITY,DATA SECURITY
4481,731,2766,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4482,731,2766,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4483,731,2766,3,NEURAL NETWORKS,NEURAL NETWORKS
4484,731,2766,5,Modelling & Simulation,Modelling & Simulation
4485,731,2766,14,Web Engineering,Web Engineering
4486,732,1558,3,NEURAL NETWORKS,NEURAL NETWORKS
4487,732,1558,0,Computing Algorithms,Computing Algorithms
4488,732,1558,14,Web Engineering,Web Engineering
4489,732,1558,19,Introduction to Big Data Management,Introduction to Big Data Management
4490,732,1558,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4491,732,1558,12,Mobile Applications,Mobile Applications
4492,733,4837,0,Computing Algorithms,Computing Algorithms
4493,733,4837,20,Embeded Systems Desin,Embeded Systems Desin
4494,733,4837,15,Introduction to Data Mining,Introduction to Data Mining
4495,733,4837,3,NEURAL NETWORKS,NEURAL NETWORKS
4496,733,4837,1,DATA SECURITY,DATA SECURITY
4497,734,356,15,Introduction to Data Mining,Introduction to Data Mining
4498,734,356,3,NEURAL NETWORKS,NEURAL NETWORKS
4501,734,356,12,Mobile Applications,Mobile Applications
4502,734,356,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4503,734,356,5,Modelling & Simulation,Modelling & Simulation
4504,735,1599,0,Computing Algorithms,Computing Algorithms
4505,735,1599,20,Embeded Systems Desin,Embeded Systems Desin
4506,735,1599,3,NEURAL NETWORKS,NEURAL NETWORKS
4509,735,1599,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4510,735,1599,1,DATA SECURITY,DATA SECURITY
4511,736,30440,0,Computing Algorithms,Computing Algorithms
4512,736,30440,3,NEURAL NETWORKS,NEURAL NETWORKS
4513,736,30440,20,Embeded Systems Desin,Embeded Systems Desin
4514,736,30440,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4515,736,30440,1,DATA SECURITY,DATA SECURITY
4516,737,14712,0,Computing Algorithms,Computing Algorithms
4517,737,14712,3,NEURAL NETWORKS,NEURAL NETWORKS
4518,737,14712,5,Modelling & Simulation,Modelling & Simulation
4519,737,14712,14,Web Engineering,Web Engineering
4520,738,4313,20,Embeded Systems Desin,Embeded Systems Desin
4521,738,4313,15,Introduction to Data Mining,Introduction to Data Mining
4522,738,4313,12,Mobile Applications,Mobile Applications
4523,738,4313,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4524,738,4313,1,DATA SECURITY,DATA SECURITY
4525,739,23532,1,DATA SECURITY,DATA SECURITY
4526,739,23532,3,NEURAL NETWORKS,NEURAL NETWORKS
4527,739,23532,0,Computing Algorithms,Computing Algorithms
4528,739,23532,15,Introduction to Data Mining,Introduction to Data Mining
4529,739,23532,12,Mobile Applications,Mobile Applications
4530,740,9131,0,Computing Algorithms,Computing Algorithms
4531,740,9131,20,Embeded Systems Desin,Embeded Systems Desin
4532,740,9131,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4533,740,9131,1,DATA SECURITY,DATA SECURITY
4534,740,9131,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4535,740,9131,3,NEURAL NETWORKS,NEURAL NETWORKS
4536,741,10288,0,Computing Algorithms,Computing Algorithms
4537,741,10288,15,Introduction to Data Mining,Introduction to Data Mining
4538,741,10288,3,NEURAL NETWORKS,NEURAL NETWORKS
4539,741,10288,12,Mobile Applications,Mobile Applications
4540,741,10288,1,DATA SECURITY,DATA SECURITY
4541,742,13315,0,Computing Algorithms,Computing Algorithms
4542,742,13315,15,Introduction to Data Mining,Introduction to Data Mining
4543,742,13315,3,NEURAL NETWORKS,NEURAL NETWORKS
4544,742,13315,12,Mobile Applications,Mobile Applications
4545,742,13315,1,DATA SECURITY,DATA SECURITY
4546,743,31730,1,DATA SECURITY,DATA SECURITY
4547,743,31730,3,NEURAL NETWORKS,NEURAL NETWORKS
4548,743,31730,0,Computing Algorithms,Computing Algorithms
4549,743,31730,20,Embeded Systems Desin,Embeded Systems Desin
4550,743,31730,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4551,744,26883,0,Computing Algorithms,Computing Algorithms
4552,744,26883,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4555,744,26883,16,COMPUTER SYSTEMS ENGINEERING,COMPUTER SYSTEMS ENGINEERING
4556,745,192,0,Computing Algorithms,Computing Algorithms
4557,745,192,20,Embeded Systems Desin,Embeded Systems Desin
4558,745,192,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4559,745,192,1,DATA SECURITY,DATA SECURITY
4560,745,192,3,NEURAL NETWORKS,NEURAL NETWORKS
4561,746,17724,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4562,746,17724,0,Computing Algorithms,Computing Algorithms
4563,746,17724,3,NEURAL NETWORKS,NEURAL NETWORKS
4564,746,17724,12,Mobile Applications,Mobile Applications
4565,746,17724,1,DATA SECURITY,DATA SECURITY
4566,747,20894,0,Computing Algorithms,Computing Algorithms
4567,747,20894,3,NEURAL NETWORKS,NEURAL NETWORKS
4568,747,20894,12,Mobile Applications,Mobile Applications
4569,747,20894,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4570,747,20894,1,DATA SECURITY,DATA SECURITY
4571,748,15779,3,NEURAL NETWORKS,NEURAL NETWORKS
4572,748,15779,20,Embeded Systems Desin,Embeded Systems Desin
4573,748,15779,15,Introduction to Data Mining,Introduction to Data Mining
4574,748,15779,12,Mobile Applications,Mobile Applications
4575,748,15779,1,DATA SECURITY,DATA SECURITY
4576,749,23145,3,NEURAL NETWORKS,NEURAL NETWORKS
4577,749,23145,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4578,749,23145,0,Computing Algorithms,Computing Algorithms
4579,749,23145,20,Embeded Systems Desin,Embeded Systems Desin
4580,749,23145,1,DATA SECURITY,DATA SECURITY
4581,750,18480,0,Computing Algorithms,Computing Algorithms
4582,750,18480,1,DATA SECURITY,DATA SECURITY
4583,750,18480,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4584,750,18480,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4585,750,18480,3,NEURAL NETWORKS,NEURAL NETWORKS
4586,750,18480,16,COMPUTER SYSTEMS ENGINEERING,COMPUTER SYSTEMS ENGINEERING
4587,751,2596,3,NEURAL NETWORKS,NEURAL NETWORKS
4588,751,2596,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4589,751,2596,15,Introduction to Data Mining,Introduction to Data Mining
4590,751,2596,20,Embeded Systems Desin,Embeded Systems Desin
4591,751,2596,1,DATA SECURITY,DATA SECURITY
4592,752,640,3,NEURAL NETWORKS,NEURAL NETWORKS
4593,752,640,0,Computing Algorithms,Computing Algorithms
4594,752,640,20,Embeded Systems Desin,Embeded Systems Desin
4595,752,640,12,Mobile Applications,Mobile Applications
4596,752,640,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4597,752,640,1,DATA SECURITY,DATA SECURITY
4598,753,4372,0,Computing Algorithms,Computing Algorithms
4599,753,4372,3,NEURAL NETWORKS,NEURAL NETWORKS
4600,753,4372,12,Mobile Applications,Mobile Applications
4601,753,4372,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4602,753,4372,1,DATA SECURITY,DATA SECURITY
4603,754,31966,3,NEURAL NETWORKS,NEURAL NETWORKS
4606,754,31966,14,Web Engineering,Web Engineering
4607,754,31966,20,Embeded Systems Desin,Embeded Systems Desin
4608,754,31966,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4609,754,31966,1,DATA SECURITY,DATA SECURITY
4610,755,6923,3,NEURAL NETWORKS,NEURAL NETWORKS
4611,755,6923,0,Computing Algorithms,Computing Algorithms
4612,755,6923,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4613,755,6923,1,DATA SECURITY,DATA SECURITY
4614,756,3385,0,Computing Algorithms,Computing Algorithms
4615,756,3385,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4616,756,3385,19,Introduction to Big Data Management,Introduction to Big Data Management
4617,756,3385,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4618,756,3385,15,Introduction to Data Mining,Introduction to Data Mining
4619,756,3385,21,Cyber Security,Cyber Security
4620,757,23103,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4621,757,23103,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4622,757,23103,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4623,757,23103,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4624,757,23103,1,DATA SECURITY,DATA SECURITY
4625,757,23103,15,Introduction to Data Mining,Introduction to Data Mining
4626,758,8538,14,Web Engineering,Web Engineering
4627,758,8538,0,Computing Algorithms,Computing Algorithms
4628,758,8538,15,Introduction to Data Mining,Introduction to Data Mining
4629,758,8538,21,Cyber Security,Cyber Security
4630,758,8538,12,Mobile Applications,Mobile Applications
4631,759,19135,1,DATA SECURITY,DATA SECURITY
4632,759,19135,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
4635,759,19135,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4636,759,19135,0,Computing Algorithms,Computing Algorithms
4637,759,19135,5,Modelling & Simulation,Modelling & Simulation
4638,759,19135,21,Cyber Security,Cyber Security
4639,760,26934,1,DATA SECURITY,DATA SECURITY
4640,760,26934,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4641,760,26934,19,Introduction to Big Data Management,Introduction to Big Data Management
4642,760,26934,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4643,760,26934,11,Cloud Computing,Cloud Computing
4644,760,26934,14,Web Engineering,Web Engineering
4645,761,29734,14,Web Engineering,Web Engineering
4646,761,29734,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4647,761,29734,1,DATA SECURITY,DATA SECURITY
4648,761,29734,19,Introduction to Big Data Management,Introduction to Big Data Management
4649,762,8280,0,Computing Algorithms,Computing Algorithms
4650,762,8280,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4651,762,8280,19,Introduction to Big Data Management,Introduction to Big Data Management
4652,762,8280,12,Mobile Applications,Mobile Applications
4653,762,8280,1,DATA SECURITY,DATA SECURITY
4654,762,8280,14,Web Engineering,Web Engineering
4655,763,16656,1,DATA SECURITY,DATA SECURITY
4656,763,16656,14,Web Engineering,Web Engineering
4657,763,16656,12,Mobile Applications,Mobile Applications
4658,763,16656,15,Introduction to Data Mining,Introduction to Data Mining
4659,763,16656,21,Cyber Security,Cyber Security
4660,764,17000,1,DATA SECURITY,DATA SECURITY
4661,764,17000,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4662,764,17000,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4663,764,17000,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4664,764,17000,11,Cloud Computing,Cloud Computing
4665,765,28301,14,Web Engineering,Web Engineering
4666,765,28301,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4667,765,28301,19,Introduction to Big Data Management,Introduction to Big Data Management
4668,765,28301,15,Introduction to Data Mining,Introduction to Data Mining
4669,765,28301,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4670,765,28301,11,Cloud Computing,Cloud Computing
4671,766,31492,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4672,766,31492,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4673,766,31492,14,Web Engineering,Web Engineering
4674,766,31492,19,Introduction to Big Data Management,Introduction to Big Data Management
4675,766,31492,1,DATA SECURITY,DATA SECURITY
4676,767,24259,1,DATA SECURITY,DATA SECURITY
4677,767,24259,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4680,767,24259,19,Introduction to Big Data Management,Introduction to Big Data Management
4681,767,24259,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4682,767,24259,15,Introduction to Data Mining,Introduction to Data Mining
4683,767,24259,11,Cloud Computing,Cloud Computing
4684,768,9885,14,Web Engineering,Web Engineering
4685,768,9885,1,DATA SECURITY,DATA SECURITY
4686,768,9885,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4687,768,9885,19,Introduction to Big Data Management,Introduction to Big Data Management
4688,768,9885,21,Cyber Security,Cyber Security
4689,769,22500,14,Web Engineering,Web Engineering
4690,769,22500,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4691,769,22500,1,DATA SECURITY,DATA SECURITY
4692,769,22500,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4695,769,22500,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4696,769,22500,19,Introduction to Big Data Management,Introduction to Big Data Management
4697,769,22500,0,Computing Algorithms,Computing Algorithms
4698,770,25676,1,DATA SECURITY,DATA SECURITY
4699,770,25676,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
4700,770,25676,12,Mobile Applications,Mobile Applications
4701,770,25676,9,DISTRIBUTED & PARALLEL SYSTEMS,DISTRIBUTED & PARALLEL SYSTEMS
4702,770,25676,21,Cyber Security,Cyber Security
4703,771,13805,1,DATA SECURITY,DATA SECURITY
4704,771,13805,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4705,771,13805,19,Introduction to Big Data Management,Introduction to Big Data Management
4706,771,13805,12,Mobile Applications,Mobile Applications
4707,771,13805,15,Introduction to Data Mining,Introduction to Data Mining
4708,771,13805,14,Web Engineering,Web Engineering
4709,772,12141,14,Web Engineering,Web Engineering
4710,772,12141,10,COMPUTER DESIGN & PERFORMANCE EVAL.,COMPUTER DESIGN & PERFORMANCE EVAL.
4711,772,12141,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4712,772,12141,1,DATA SECURITY,DATA SECURITY
4713,772,12141,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4714,773,6924,14,Web Engineering,Web Engineering
4715,773,6924,1,DATA SECURITY,DATA SECURITY
4716,773,6924,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4717,773,6924,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4718,773,6924,15,Introduction to Data Mining,Introduction to Data Mining
4719,773,6924,11,Cloud Computing,Cloud Computing
4720,774,11603,0,Computing Algorithms,Computing Algorithms
4721,774,11603,14,Web Engineering,Web Engineering
4722,774,11603,1,DATA SECURITY,DATA SECURITY
4723,774,11603,19,Introduction to Big Data Management,Introduction to Big Data Management
4724,774,11603,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4725,774,11603,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4726,775,876,1,DATA SECURITY,DATA SECURITY
4727,775,876,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4728,775,876,19,Introduction to Big Data Management,Introduction to Big Data Management
4729,775,876,12,Mobile Applications,Mobile Applications
4730,775,876,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4731,775,876,14,Web Engineering,Web Engineering
4732,776,3988,1,DATA SECURITY,DATA SECURITY
4733,776,3988,19,Introduction to Big Data Management,Introduction to Big Data Management
4734,776,3988,15,Introduction to Data Mining,Introduction to Data Mining
4735,776,3988,12,Mobile Applications,Mobile Applications
4736,776,3988,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4737,776,3988,14,Web Engineering,Web Engineering
4738,777,18271,1,DATA SECURITY,DATA SECURITY
4739,777,18271,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4740,777,18271,19,Introduction to Big Data Management,Introduction to Big Data Management
4741,777,18271,15,Introduction to Data Mining,Introduction to Data Mining
4742,777,18271,11,Cloud Computing,Cloud Computing
4743,778,8890,0,Computing Algorithms,Computing Algorithms
4744,778,8890,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4745,778,8890,19,Introduction to Big Data Management,Introduction to Big Data Management
4746,778,8890,12,Mobile Applications,Mobile Applications
4747,778,8890,21,Cyber Security,Cyber Security
4748,778,8890,14,Web Engineering,Web Engineering
4749,779,14401,14,Web Engineering,Web Engineering
4750,779,14401,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4751,779,14401,19,Introduction to Big Data Management,Introduction to Big Data Management
4752,779,14401,12,Mobile Applications,Mobile Applications
4753,779,14401,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4754,779,14401,1,DATA SECURITY,DATA SECURITY
4755,780,16433,1,DATA SECURITY,DATA SECURITY
4756,780,16433,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4757,780,16433,19,Introduction to Big Data Management,Introduction to Big Data Management
4758,780,16433,12,Mobile Applications,Mobile Applications
4759,780,16433,15,Introduction to Data Mining,Introduction to Data Mining
4760,780,16433,14,Web Engineering,Web Engineering
4761,781,16422,0,Computing Algorithms,Computing Algorithms
4762,781,16422,22,Multimedia&Virtual Reality Systems,Multimedia&Virtual Reality Systems
4763,781,16422,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4764,781,16422,12,Mobile Applications,Mobile Applications
4765,781,16422,11,Cloud Computing,Cloud Computing
4766,781,16422,14,Web Engineering,Web Engineering
4767,782,8704,0,Computing Algorithms,Computing Algorithms
4768,782,8704,2,INTRO.TO SOFTWARE ENG,INTRO.TO SOFTWARE ENG
4769,782,8704,4,Image Processing and Pattern Recognition,Image Processing and Pattern Recognition
4770,782,8704,7,INTELLIGENT ROBOTICS,INTELLIGENT ROBOTICS
4771,782,8704,14,Web Engineering,Web Engineering
